-42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04 -42.04
-40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20 -40.20
-38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35 -38.35
-36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51 -36.51
-34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66 -34.66
-32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82 -32.82
-30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97 -30.97
-29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16 -29.16
-27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40 -27.40
-25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71 -25.71
-24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11 -24.11
-22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58 -22.58
-21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16 -21.16
-19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83 -19.83
-18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59 -18.59
-17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44 -17.44
-16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36 -16.36
-15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35 -15.35
-14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38 -14.38
-13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45 -13.45
-12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56 -12.56
-11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68 -11.68
-10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81 -10.81
-9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95 -9.95
-9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08 -9.08
-8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22 -8.22
-7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35 -7.35
-6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49 -6.49
